,Mx,My,Mt
2.804,0.04921693748990803,0.006244901878078983,-0.0009737205007384786
2.805,0.04934244973497509,0.005885776676326648,-0.0009663553161432616
2.806,0.049546239460124854,0.005511036643298961,-0.0009585717109055278
2.807,0.04977588931626791,0.005182153551426032,-0.0009502873388782289
2.808,0.04993278294516738,0.004757810777659827,-0.0009423740993716203
2.809,0.049875356890971674,0.004363676730790328,-0.0009331368684203364
2.81,0.04972301868565049,0.004061362463805451,-0.0009231734254216368
2.811,0.04948324113393533,0.0037023599711599117,-0.0009123112873125048
2.812,0.04917661717434335,0.0033201178356006313,-0.0009027135779950187
2.813,0.04896308842418196,0.00291707825401211,-0.0008933390024666252
2.814,0.04888148988426135,0.0025062556969632985,-0.0008853089411128953
2.815,0.04902533448224704,0.002098332184824959,-0.0008770449340836482
2.816,0.0493578176979588,0.0017675775318146437,-0.0008693044550844443
2.817,0.049820157694520376,0.0014793135037309627,-0.0008630237899503374
2.818,0.05033915561310254,0.0013226455843682108,-0.0008513483102952604
2.819,0.05090179642597889,0.0012540508911459969,-0.0008421072556492626
2.82,0.0513766357579251,0.0011997538215311049,-0.0008339992831631881
2.821,0.0516704873737626,0.0011646023541860076,-0.0008286044304777567
2.822,0.051863600759893304,0.0011359230612797491,-0.000823307435382187
2.823,0.052034542058426766,0.0010967529923729333,-0.00081798514228746
2.824,0.05216757730179096,0.0011010410602981247,-0.0008139651343742351
2.825,0.0523255375232691,0.0009606900520349113,-0.0008123229571639526
2.826,0.05264013166320598,0.0009194593478382834,-0.0008116824792383189
2.827,0.05301592066536415,0.0007742564775851807,-0.0008127322374726531
2.828,0.05347509826330875,0.0006138439056517994,-0.0008146670632419431
2.829,0.053964580243471824,0.0005088170483039112,-0.0008199975655011521
2.83,0.05444003596553042,0.0003989004373695926,-0.0008260177281857862
2.831,0.05480940528350184,0.00033058670903589327,-0.0008339128422921394
2.832,0.055079504394450945,0.00016320060645488854,-0.0008450521167201095
2.833,0.05531332152493772,4.775226653901121e-05,-0.0008583908310890625
2.834,0.05551085619331901,-4.0594313429773154e-05,-0.0008724272338301662
2.835,0.0558027761130408,-0.00017340085335304511,-0.000888239389391711
2.836,0.05622263094879827,-0.0004232089817022486,-0.0009068403775336091
2.837,0.0567502293454506,-0.0006984910739242581,-0.0009249320350420628
2.838,0.05744174574308682,-0.0008860943997526724,-0.0009418600933199776
2.839,0.05821580935323693,-0.0010591769089794284,-0.0009559022950293686
2.84,0.058995315494849515,-0.0012592791917249158,-0.0009711952617113765
2.841,0.05979346503720449,-0.0013999111150335558,-0.000986316433957854
2.842,0.060429714697893794,-0.0014875331772342404,-0.0009992298302464349
2.843,0.0610195302735107,-0.0014427750255751326,-0.001011796738179806
2.844,0.061505801608332106,-0.001458153802272738,-0.0010230184666881223
2.845,0.06195632468786258,-0.001387976489988299,-0.0010367081998562586
2.846,0.06236534093028147,-0.001359713408981486,-0.0010505155433499858
2.847,0.06280639299655041,-0.001379732350614879,-0.0010626875777864978
2.848,0.06319042055231308,-0.0013514982859791635,-0.0010746088068445533
2.849,0.06354200281875895,-0.0013001727797092855,-0.0010881722312346658
2.85,0.0638832603053864,-0.0012378537843598936,-0.001100879764149022
2.851,0.06422925854821519,-0.0010251867033909678,-0.0011130298712366945
2.852,0.06452027643112185,-0.0007934408837985268,-0.0011282244366755683
2.853,0.06477313173081951,-0.0004731305717497608,-0.001144480213311144
2.854,0.06501472407720173,-3.059361277174544e-05,-0.0011597409957191567
2.855,0.06535390401910324,0.00047393085974135885,-0.0011749360685677545
2.856,0.06573994717494523,0.0009880686755533025,-0.0011905934641631129
2.857,0.06615344279319672,0.0016592351598063437,-0.001207376910669346
2.858,0.06657495123784243,0.002196792818495358,-0.0012278375192105516
2.859,0.0670067333819512,0.002679667088197085,-0.0012463319150666072
2.86,0.06743868490212479,0.0031099864796653026,-0.0012638384566748015
2.861,0.06780935737836868,0.003515751409331913,-0.001280671049437275
2.862,0.06806933163184428,0.003896883968749959,-0.0012964199418791537
2.863,0.06823622502910268,0.0042943332879512505,-0.0013103277706202475
2.864,0.0683909549378434,0.00471280069514321,-0.0013222606701019817
2.865,0.0685775433139801,0.005165215440156426,-0.0013355417220673287
2.866,0.06871370627986045,0.005654967851591544,-0.001346896851129449
2.867,0.06889793047793735,0.0061268343605603084,-0.0013546950354808673
2.868,0.06914784223282883,0.006648439371488402,-0.001360818398054899
2.869,0.06942767960460694,0.007062501536056906,-0.0013649038364521877
2.87,0.0696264121949637,0.007431090765595991,-0.0013716575867470308
2.871,0.06980466313019403,0.007819155270438596,-0.0013754833654661593
2.872,0.06990664285279413,0.008194053789600413,-0.0013815602674311376
2.873,0.07004054302056324,0.008526166357167735,-0.0013884762257420622
2.874,0.07002049348536137,0.00891330931245915,-0.0013924843457702968
2.875,0.06996380973865321,0.009363354086337962,-0.001398609596633377
2.876,0.06997116810470992,0.009864455460587826,-0.0014041169830100978
2.877,0.06994661552007063,0.010462398898652393,-0.0014074069121963394
2.878,0.06997223980528627,0.011150539227839207,-0.001408873237722927
2.879,0.069897230580868,0.011825088997899587,-0.0014113644092610595
2.88,0.06988249965237672,0.012512251547171234,-0.0014123471567924722
2.881,0.06982048439997138,0.013215986126300636,-0.001409084128077788
2.882,0.06971121376353119,0.013886636250958033,-0.001405634376208585
2.883,0.06948897663295388,0.014572011559330383,-0.0014006307726648374
2.884,0.06922534249793624,0.015368593685008376,-0.0013978309945318398
2.885,0.06902813693350218,0.01611288458899368,-0.0013908580613574864
2.886,0.06879462344673139,0.01694680897909972,-0.0013818628097549259
2.887,0.06856177396328683,0.01780908057016052,-0.0013660208079909104
2.888,0.06831204946071265,0.01860645758025175,-0.0013534853924421335
2.889,0.06816468212448157,0.019390684374212604,-0.0013397654067813097
2.89,0.06805030765048217,0.020087496093246907,-0.0013257798305475086
2.891,0.06789123064148736,0.020690278357665147,-0.0013084531265438615
2.892,0.067770830992498,0.021232602689066946,-0.0012899574447665884
2.893,0.06759282368253122,0.021729427982413785,-0.001271584809122805
2.894,0.067271221129557,0.022159494999736816,-0.001252292076551251
2.895,0.06688808276983658,0.022518407969507805,-0.0012282461000187174
2.896,0.0664049416114127,0.022806083630161678,-0.001206328381816302
2.897,0.0658443191401149,0.02298610219532118,-0.0011826845158930531
2.898,0.06535782701349357,0.023148917856838876,-0.0011599211287086667
2.899,0.06483693807832414,0.023158300690603473,-0.001136374157565324
2.9,0.06446284557695253,0.023128577136962595,-0.0011138741604266667
2.901,0.06428947238885199,0.023107414236189595,-0.0010972302124518274
2.902,0.06426673059192656,0.023104382747303993,-0.0010792516491411922
2.903,0.06438724341948514,0.02323059150886419,-0.0010667160630665035
2.904,0.06449079110433795,0.02344204098218689,-0.0010568528044936896
2.905,0.06462128197064856,0.023764489381230436,-0.0010503105027044029
2.906,0.06460711100217534,0.024161105279931344,-0.0010473008816551943
2.907,0.06454033516739882,0.024580670960602777,-0.0010428459003793975
2.908,0.06438239292532887,0.025103352455840028,-0.0010403235666354292
2.909,0.06409287877518009,0.025470091547852906,-0.0010387373367838838
2.91,0.063755872855259,0.025728127809618653,-0.0010391376075617488
2.911,0.06354125913557891,0.02583054418584187,-0.0010370891465871417
2.912,0.06357604498106016,0.025881181516613165,-0.0010290513269568353
2.913,0.06369937914224083,0.025769684312001565,-0.0010235807507817255
2.914,0.06394888817740202,0.02560352456684349,-0.001011014781230152
2.915,0.06417337492824651,0.02540541546699008,-0.0009966573734825196
2.916,0.06439371814611605,0.02508051848112904,-0.000978528843596641
2.917,0.0644885518018698,0.024609930322030293,-0.0009594069921231128
2.918,0.0644120422000185,0.024062376178732865,-0.0009342948788951845
2.919,0.06425544119029766,0.023324611595018075,-0.0009102874923219936
2.92,0.06398860700344179,0.022397523002744432,-0.0008886051390200959
2.921,0.0636490413896119,0.02128406619197613,-0.0008668080225048186
2.922,0.06333838526824251,0.019989634619480966,-0.0008466249346453178
2.923,0.06313577068592716,0.018528354027006054,-0.0008307693397734408
2.924,0.06303259379360997,0.017081528667853018,-0.0008158535860115877
2.925,0.06308747274071327,0.01563836490757074,-0.0008036622423516871
2.926,0.06321728141428667,0.014235093398882976,-0.0007939149673851274
2.927,0.06334455893972177,0.01280486807219149,-0.0007873338492955148
2.928,0.06347644475744023,0.0114462871674347,-0.0007790130138992735
2.929,0.06353938125246257,0.01017574782139945,-0.0007705695676545998
2.93,0.06364529503228741,0.00885332148936721,-0.0007578362121156731
2.931,0.06369428303636021,0.007496983203033736,-0.0007502348182176671
2.932,0.06368769197767785,0.006111005935713889,-0.0007379410732950349
2.933,0.06374831041657729,0.004708915511026042,-0.0007244485197273266
2.934,0.06387272472202149,0.0034216732123903337,-0.0007042273794003546
2.935,0.06392954902411381,0.002165190580388425,-0.0006860918337776663
2.936,0.06386510269251104,0.0009907455353400435,-0.0006642453535448368
2.937,0.06381197560167993,-0.00010554817009750142,-0.000642412733516721
2.938,0.06376355809267605,-0.0009537875334395523,-0.000616807912343579
2.939,0.06376026399366361,-0.001717372803957326,-0.0005871514234056618
2.94,0.06379893264226491,-0.002458886678883483,-0.0005620524451272291
2.941,0.06396252778563867,-0.003074067987729471,-0.0005359196748522347
2.942,0.06415307248449915,-0.0034655283159761956,-0.0005103476966615231
2.943,0.06433174973157944,-0.003729128520022774,-0.00048236419811794674
2.944,0.0646206274683711,-0.0038280410553904447,-0.0004589078289315841
2.945,0.06477461136818337,-0.0037116480254077303,-0.00043614452655710756
2.946,0.06480664515294052,-0.0033466683997489498,-0.00041610075999803323
2.947,0.06477639044202572,-0.0026596930787724797,-0.0003951559134665744
2.948,0.06462047464033585,-0.001870451391415548,-0.00038146751754052554
2.949,0.06449525684293324,-0.0008490617707460468,-0.00036839248932712086
2.95,0.06434614167990682,0.0002582179681685365,-0.00035776399599953955
2.951,0.06426529232084026,0.0015024141745029994,-0.0003521498335821693
2.952,0.06423948733478244,0.002855455208495297,-0.00034279530037548687
2.953,0.06431593123826436,0.004293694479294868,-0.00033821850089773577
2.954,0.06453001062732458,0.005683610340059049,-0.0003345829192775671
2.955,0.06486910629869426,0.007010417929417183,-0.000329862963025521
2.956,0.06516114325369207,0.008291528769124878,-0.0003295926453148143
2.957,0.06545960444563899,0.00950694973696558,-0.0003329826696953173
2.958,0.06571425343650794,0.010752653411751922,-0.0003381380831613549
2.959,0.0659853261298079,0.01186568497453601,-0.0003433073571220549
2.96,0.06625494909530527,0.01286193170962577,-0.00035027798232515283
2.961,0.06649200725556742,0.01374884976366538,-0.00035957150705104117
2.962,0.06680470871747965,0.014549406047791182,-0.0003688705116932303
2.963,0.06721229435527429,0.015191480096255459,-0.00037940862520056116
2.964,0.06776750772846825,0.0157967029991287,-0.00038707924493488745
2.965,0.06843261936853029,0.016199365632420325,-0.00039154045285288405
2.966,0.06913007729267767,0.016417237719443704,-0.0003929201493681508
2.967,0.06986744476575239,0.016460746378550092,-0.0003939908101648975
2.968,0.0705614329521215,0.016273149362870554,-0.0003894619351732544
2.969,0.07116633997703564,0.015991535761391087,-0.0003716951214252377
2.97,0.07164561651008203,0.015512569596925619,-0.0003508065948181047
2.971,0.07209276010817742,0.014859450723239236,-0.00032503645109362297
2.972,0.07241726888538048,0.014086780246896333,-0.0002933537549574863
2.973,0.07259660705841824,0.013135312812884523,-0.00026002622750301817
2.974,0.07261721153958776,0.012151245407321857,-0.00022170623115455167
2.975,0.07263122491337795,0.011100891571405739,-0.00018248584712178344
2.976,0.07255429414560102,0.00986753578835783,-0.00014590521416166203
2.977,0.07239244410892402,0.00859387677440182,-0.00011273321693584023
2.978,0.07214983183355562,0.007120149794562665,-8.509487070142136e-05
2.979,0.07196562753951427,0.005572763474717558,-6.115931558597698e-05
2.98,0.07173740603850948,0.003908526066123887,-4.051404614834899e-05
2.981,0.07146398950287602,0.002160936680225694,-2.832329916604146e-05
2.982,0.07111922184080156,0.00032361269458329456,-2.0860499957734866e-05
2.983,0.07084120436640019,-0.0013010738186017522,-1.648965265090745e-05
2.984,0.07054423905050262,-0.0028895864496003704,-1.6503787636108205e-05
2.985,0.07016567035617574,-0.0044339110634232445,-2.53949850887574e-05
2.986,0.06982016913567546,-0.005900911193555713,-3.561098221728607e-05
2.987,0.06945282928672819,-0.007280730745035248,-4.789784918296904e-05
2.988,0.06906904851822149,-0.0085490113002715,-5.8668635691615234e-05
2.989,0.06875086636056904,-0.009805111897440245,-6.979002573894962e-05
2.99,0.06839692653806798,-0.01098035826389962,-8.42716724134818e-05
2.991,0.06806217207724824,-0.012060569369709836,-0.00010140040339098422
2.992,0.06762243724396894,-0.013047870088890398,-0.0001224673336555315
2.993,0.06714000912653224,-0.013936831149033655,-0.00014390360837963814
2.994,0.06664896235761497,-0.014695548304314512,-0.00016718895793424535
2.995,0.06606556412194398,-0.015304018696114674,-0.00019009694774969129
2.996,0.06555234674227474,-0.015898076780448994,-0.00021457180178745565
2.997,0.06512498574258437,-0.0162715386975888,-0.000238614861891986
2.998,0.06474481501654869,-0.016541297247848478,-0.0002637895827387034
2.999,0.06443954999724032,-0.016699293630154505,-0.00028525030485480147
3,0.06421092194383239,-0.016846100988552576,-0.00030235437269332337
3.001,0.06403435451984812,-0.016986365663460998,-0.00031649615646077
3.002,0.06381867758937075,-0.01724423496046758,-0.0003275984782318501
3.003,0.06351182781116207,-0.017381068234069506,-0.0003345299940873851
3.004,0.06314013163452825,-0.01753461997792883,-0.0003338955171878409
3.005,0.06276179539863132,-0.017648349103409493,-0.00033000072241006883
3.006,0.06232811490418131,-0.017664353605536216,-0.0003271479261221915
3.007,0.061948442932241804,-0.017646781270681717,-0.0003245937161744148
3.008,0.06163790214444214,-0.017571829533976225,-0.00032437689999883763
3.009,0.06153669568949974,-0.017351718051995875,-0.00032372867320182893
3.01,0.06153571773979599,-0.017070575365186098,-0.0003277591011361967
3.011,0.061517801951883874,-0.01669450769187575,-0.0003311357155112634
3.012,0.06163904516112888,-0.016228674455089114,-0.0003379102806591234
3.013,0.061733699840596415,-0.015684901796552304,-0.00034409640798586277
3.014,0.061730235847357276,-0.015150182120967085,-0.0003521137891161954
3.015,0.06159852150459389,-0.01465953756505014,-0.0003616851179483636
3.016,0.0613730275127497,-0.014200282469522284,-0.00037201763896577643
3.017,0.061158567566884287,-0.013831431835185974,-0.0003844225599687354
3.018,0.06097593016638356,-0.013582769319793804,-0.00039431980520737903
3.019,0.06087933284925219,-0.013353570382220022,-0.0004053470811163464
3.02,0.060904158555350994,-0.013135335157797669,-0.0004145028758511931
3.021,0.061017390728325765,-0.012877136086587693,-0.00042149744280161575
3.022,0.06122563114050543,-0.012570590997269558,-0.0004322322417285477
3.023,0.06148133577054289,-0.012244309246815875,-0.00044066218670652175
3.024,0.06168535778519717,-0.011836393367574784,-0.0004484393280517659
3.025,0.06184596809032007,-0.01144141635549896,-0.0004589130929450525
3.026,0.061895730910124167,-0.0110323735186043,-0.00047137542346223555
3.027,0.06183587974680528,-0.01075088216189149,-0.00048556237675281074
3.028,0.06170978570000163,-0.010539147469469622,-0.000504731199869472
3.029,0.06137403199366386,-0.010388080594512399,-0.0005178692699356615
3.03,0.06109097251065526,-0.010263112580675748,-0.0005322874179980498
3.031,0.06085803640887051,-0.010183894480012952,-0.000549191065337739
3.032,0.06068301805324273,-0.010057902457138224,-0.0005653109619618908
3.033,0.06062009804065857,-0.009887788658765592,-0.0005795157601095085
3.034,0.06065695331885646,-0.009594825131442504,-0.00058910318296334
3.035,0.06080567415173077,-0.009352481615884894,-0.0006017179082831273
3.036,0.060945871052462644,-0.009206811055001936,-0.0006102502822501496
3.037,0.06113956406825134,-0.00909067938850426,-0.0006146769275922777
3.038,0.06131557182902314,-0.009112183832294257,-0.0006176155475235118
3.039,0.061468363597739724,-0.009265966069163148,-0.0006182842410542213
3.04,0.061595526075828855,-0.009586303562242444,-0.0006199041719724082
3.041,0.061811331158063136,-0.010003370041344224,-0.0006226120785005609
3.042,0.06199685381843935,-0.010405531460206195,-0.0006249814876518068
3.043,0.06222532867121847,-0.010770678216174313,-0.0006311445622855447
3.044,0.06252723400869468,-0.011157295832183542,-0.0006389145756476988
3.045,0.06279383703243384,-0.011402120326459667,-0.0006487021652592569
3.046,0.0632632150881258,-0.011614390453302703,-0.0006607920823905065
3.047,0.06368532501675096,-0.011855310339704918,-0.0006782246425009726
3.048,0.06417262891798392,-0.012072739219879405,-0.0007020464744117547
3.049,0.06471975607248562,-0.012230537084751837,-0.000734227784774923
3.05,0.06519642596371963,-0.012358429100716217,-0.0007695680066390867
3.051,0.065625447843707,-0.012459208322077545,-0.0008075512505564455
3.052,0.06602916414533608,-0.01242215863608067,-0.000848605283765388
3.053,0.06639292489311431,-0.012164206662311945,-0.000895022251594651
3.054,0.06682198275194848,-0.011885784447984313,-0.0009458676934344475
3.055,0.06731728063147935,-0.011467139562508943,-0.0009967609754940967
3.056,0.06789365580316037,-0.010941552674042815,-0.0010462095105680546
3.057,0.06856209708607579,-0.010409350082705104,-0.0010969618398237934
3.058,0.06917344683251987,-0.009826067035437314,-0.0011428131051220308
3.059,0.06971713404787569,-0.009188534707144702,-0.0011880572069150643
3.06,0.07029924120639484,-0.008511848004374656,-0.0012331533663895889
3.061,0.07071157866274995,-0.007817857832129141,-0.0012757433960685002
3.062,0.07110685290967565,-0.006933985915336463,-0.0013156487065751766
3.063,0.07136211281775172,-0.005943018860353158,-0.0013529577821196222
3.064,0.07167686966000654,-0.004808848282130226,-0.0013890319771166547
3.065,0.07190317070377741,-0.003464124970128407,-0.0014126081428034105
3.066,0.07214059074850178,-0.001958373874575703,-0.0014390214441205294
3.067,0.07243307358847116,-0.00047952650198174185,-0.001464726545964308
3.068,0.07261438207072472,0.0009604503916537666,-0.0014840482504713788
3.069,0.07269464665627061,0.002532781732206127,-0.001496551900920958
3.07,0.07260868427595739,0.00407050669232592,-0.0015038411404334202
3.071,0.07235165234248606,0.00570481231334824,-0.0015093918563387548
3.072,0.07189883578425682,0.007441913687065316,-0.0015110725379736
3.073,0.07128817219085341,0.009186601989645701,-0.001512410634321331
3.074,0.07062741720834162,0.01110060075771202,-0.0015083951387303077
3.075,0.07003920685240175,0.013182133505027463,-0.0015031009525100052
3.076,0.06957058556823056,0.015383216208396056,-0.0014952581378489004
3.077,0.06923851217899812,0.017627614677174636,-0.0014953706015901382
3.078,0.06903014572473827,0.019865013146482965,-0.0014951460945328689
3.079,0.068841742263413,0.021889947134966323,-0.0014973878977493753
3.08,0.06860095714916951,0.02406339710593161,-0.0014957896502609262
3.081,0.06831105867414582,0.02598748981601655,-0.0014975332861841331
3.082,0.06782079740996587,0.027824277583333418,-0.0015029191910977406
3.083,0.06709847260910923,0.02955666113208681,-0.0015034276163672627
3.084,0.06637880649824765,0.031167240134239257,-0.0015068843733901617
3.085,0.0656197910184078,0.03257374558068543,-0.0015091777638661212
3.086,0.06483234209991556,0.033747602301092056,-0.0015028249397412916
3.087,0.06421067129660646,0.03489511215587186,-0.0014906724587009773
3.088,0.06368435936360413,0.03581142705634646,-0.001471662353346361
3.089,0.06334916798608603,0.03653248447988108,-0.0014505365306554194
3.09,0.0632045402194433,0.03710146536248188,-0.0014253942337975516
3.091,0.06308935787866318,0.03753567547624333,-0.0013969155186569604
3.092,0.0630113161577112,0.03781837774750611,-0.0013673963055095201
3.093,0.06297257581402305,0.0379268942021372,-0.0013382530467248971
3.094,0.06304793027780795,0.03790501005471805,-0.0013049803063788403
3.095,0.06326133058770346,0.03767843188297837,-0.0012772855936290098
3.096,0.0635984096121571,0.037235261767429056,-0.001247399269545385
3.097,0.0641217950129601,0.03654572846889244,-0.0012182047080131898
3.098,0.06490757590498025,0.03557927643196766,-0.0011934683389354802
3.099,0.06593920896120856,0.03438801830068143,-0.0011611226905226901
3.1,0.06697173273843565,0.033029116158744654,-0.0011302257874842233
3.101,0.06803063987268249,0.03146616425083763,-0.0010924484266938198
3.102,0.06898708267029299,0.029454107067975008,-0.0010617239342312667
3.103,0.06974542722467844,0.027461472452803934,-0.0010213719402516466
3.104,0.07024225810513988,0.025203143719296134,-0.0009820641411211616
3.105,0.07059999276981074,0.022804406312776193,-0.0009388816525983936
3.106,0.07087812431918705,0.020218261806915938,-0.0008896757213495532
3.107,0.07105854879754335,0.017542988027473366,-0.0008363728733705655
3.108,0.0713212893990235,0.014647310049739792,-0.0007760576229893175
3.109,0.07150022417049248,0.011641788584664109,-0.0007217227761163786
3.11,0.07165155080013899,0.008592979343260393,-0.0006684659393264034
3.111,0.0716260253503232,0.005466407831463516,-0.0006089988061790487
3.112,0.07140794460705266,0.0024510566957584717,-0.0005477319632235129
3.113,0.07107794836696149,-0.00048491448802570614,-0.00048273611183215605
3.114,0.07048020282393438,-0.0032737136483412116,-0.00042649304195694943
3.115,0.0696983610253595,-0.005797323893070999,-0.0003797934248021812
3.116,0.06881524753714617,-0.008135274319068658,-0.00034193181587562017
3.117,0.06797525497039045,-0.010271534533383142,-0.00031068933057074337
3.118,0.0672481827721975,-0.012083807799832397,-0.00028430275633602815
3.119,0.06662679609571798,-0.01350965321177855,-0.0002709258050199259
3.12,0.06599934212765601,-0.014649734370131229,-0.0002620937950995417
3.121,0.06526554559872819,-0.01554992379176133,-0.0002669680454069163
3.122,0.06444188236488926,-0.01602320494934724,-0.0002772959354407392
3.123,0.06340689967584293,-0.016223822342337726,-0.00029230428151046464
3.124,0.06218107301004485,-0.016098228496052025,-0.00031693126754884127
3.125,0.06082955715137008,-0.01576129288988283,-0.00034289500638648137
3.126,0.059382280124792367,-0.015186164607435867,-0.0003738295845970422
3.127,0.05796447749176413,-0.014630395634101623,-0.00040940987939910595
3.128,0.056747711183455105,-0.013994143177111812,-0.000446463293364077
3.129,0.05570723902769169,-0.013441584955761587,-0.0004845964027371723
3.13,0.05469738028846831,-0.012758203940309312,-0.0005153100946212893
3.131,0.05395198241398906,-0.012213347431473343,-0.0005462724172707518
3.132,0.053229948473628115,-0.011684277664562107,-0.0005714597104981814
3.133,0.05242776270523722,-0.011119643694814774,-0.0005919841801776594
3.134,0.051576325626509656,-0.010532888918539998,-0.0006048212113025999
3.135,0.05076492846902251,-0.010056660117809132,-0.0006211212413149256
3.136,0.04994913596280896,-0.009569254700580135,-0.0006285536158736724
3.137,0.04925478668506253,-0.00912337898979855,-0.0006406747281199064
3.138,0.04869840244263854,-0.008776930342349637,-0.0006513888656852663
3.139,0.04823804701784093,-0.00842563168059951,-0.0006567052510810497
3.14,0.04792293907215561,-0.008123348294257135,-0.0006583340725424951
3.141,0.0476968544350552,-0.007771669020034899,-0.0006620914596793774
3.142,0.047412615988228296,-0.007523167202657624,-0.0006674409354379542
3.143,0.0469755422031267,-0.007271577392321343,-0.0006746573527933008
3.144,0.04641833668781559,-0.007025312280421636,-0.0006854046169650043
3.145,0.04581051288348414,-0.00668328291712432,-0.0006921410428420893
3.146,0.045280659977150514,-0.006310870773010707,-0.0006985323032536056
3.147,0.04474746783776612,-0.005966496933868956,-0.0007062342392288662
3.148,0.044334611630899856,-0.005548573535892845,-0.0007131081912632549
3.149,0.04399271573847745,-0.005157453920648272,-0.0007239094945706919
3.15,0.043762627656658774,-0.004785784838646806,-0.000732255134147695
3.151,0.043537314483211104,-0.004346599707908502,-0.0007382495639105543
3.152,0.04330556383710665,-0.0038278824250006227,-0.0007438226623837376
3.153,0.04301288731619124,-0.003279836726109611,-0.000751696664621168
3.154,0.04265874730636305,-0.002692679973209419,-0.0007580710174157694
3.155,0.04225284610846496,-0.0021309174901494032,-0.0007644661740091038
3.156,0.04192198941193276,-0.0015630668113593565,-0.0007683883062106949
3.157,0.04167955966746173,-0.0008802897403508286,-0.0007749766590568999
3.158,0.04150188800540186,-0.000227962057754591,-0.0007773933790909245
3.159,0.04137442114363584,0.00038930127113061264,-0.0007827969302287875
3.16,0.04130364967333863,0.0010377396095786612,-0.0007848398705130983
3.161,0.04114095230103334,0.0017549032179166452,-0.0007840564842627187
3.162,0.040947408087415864,0.0024246917002757745,-0.0007865805758189513
3.163,0.04078084275028654,0.0028919104489763953,-0.0007914400750007457
3.164,0.04047097048137235,0.003332374335771479,-0.0007968251600489652
3.165,0.04019600298384683,0.003706674110620742,-0.0008002081512957532
3.166,0.03997485887185623,0.004103538737277243,-0.0008031257572156554
3.167,0.039846539769952366,0.004420114215410165,-0.0008088062272110434
3.168,0.03979847986964463,0.004722237491520537,-0.0008145708909772663
3.169,0.03982801197372727,0.005010615965645615,-0.000817511457187232
3.17,0.03984413675411041,0.005322990690355467,-0.0008207418449591665
3.171,0.03975490002288701,0.005639563552382765,-0.0008235144041847626
3.172,0.03958602628784426,0.005865939564263317,-0.0008278740323001296
3.173,0.039150174392104775,0.006074696356352688,-0.0008263402233097304
3.174,0.03859750570173253,0.006336033711984643,-0.0008256738312445605
3.175,0.03799815634306899,0.006495567364204702,-0.000824160427373824
3.176,0.037479301615281985,0.006609309013457659,-0.000821992338105151
3.177,0.03710564553962785,0.006720597392098515,-0.0008173359477876447
3.178,0.0369187244912033,0.006737021500277676,-0.0008111508044552152
3.179,0.03690039236005728,0.006804761494195094,-0.0008018389299089996
3.18,0.03703110994356708,0.006867696918864977,-0.0007930169413306902
3.181,0.03714983586787222,0.006829833139031127,-0.0007854904060243669
3.182,0.0372048138870614,0.006873181756863925,-0.0007737065400276313
3.183,0.0370837516589784,0.006830383999942263,-0.0007603764335022305
3.184,0.03686476163096129,0.006803077151575118,-0.0007464908583019424
3.185,0.03656784947998008,0.006700119331184806,-0.000734997103815591
3.186,0.036173593211822314,0.006548690273840793,-0.0007219702652098767
3.187,0.035839414428146595,0.0063113589134044246,-0.000709675111427899
3.188,0.03563729451003137,0.006067274816206128,-0.0006974690986615753
3.189,0.03551832019444009,0.005846866588948729,-0.0006816397274129258
3.19,0.0355423507140272,0.005632264894133793,-0.0006670814537694536
3.191,0.03561641255237515,0.005372319989778732,-0.0006555878261355336
3.192,0.03571954162728832,0.0051284346231514205,-0.0006467853547098673
3.193,0.03576303566853419,0.004876897600745292,-0.0006350082843790953
3.194,0.035842235446538445,0.0046360160930289385,-0.0006213994105750233
3.195,0.03582187436906048,0.004377141321838682,-0.0006114984152160756
3.196,0.03579461825642075,0.004119809686888826,-0.0006055814560451902
3.197,0.03585275871279893,0.0038294069958334648,-0.0006013206097302542
3.198,0.036009829204128485,0.003626368801063068,-0.0005993848053850637
3.199,0.03624462165244588,0.0034274350516791258,-0.0005971687115320287
3.2,0.03654214850787874,0.0033938916741343694,-0.0005963630173755148
3.201,0.036904895601679755,0.003335687243687227,-0.0005986724927397614
3.202,0.037316385317774384,0.003299130811123742,-0.0006026291541731504
3.203,0.037717976198125086,0.003320267337672475,-0.0006090255780222717
3.204,0.03809072766694552,0.003385015703236169,-0.0006171002189447157
3.205,0.03844149907917181,0.0033825964365340744,-0.0006261149539934179
3.206,0.03873631502718932,0.003367407000410716,-0.000636405054869175
3.207,0.03900684937416626,0.0033629492107930745,-0.0006469263638724949
3.208,0.03923636241991765,0.003335042920360319,-0.0006587608622923109
3.209,0.039403945391270984,0.003346120317024852,-0.000667836077354581
3.21,0.039502307829332485,0.0033095110697625926,-0.000675917484125417
3.211,0.03954153947966572,0.003235512326690039,-0.0006828728231828684
3.212,0.0394832390225281,0.0031394393025617404,-0.0006865392552418433
3.213,0.03946933392731829,0.0029308366726189944,-0.0006901073192930186
3.214,0.03946635551036085,0.0027020706735820105,-0.0006913225492752738
3.215,0.03957081266822872,0.0023839175516071343,-0.000691911061196337
3.216,0.03971851725935553,0.001988776158644741,-0.0006918973453460647
3.217,0.03992706069995287,0.0015593497292389347,-0.0006925859348325242
3.218,0.04019732340607343,0.001126465395533044,-0.0006945893592797165
3.219,0.04046735480409562,0.0007618125403553513,-0.0006956232181927471
3.22,0.04057716825360078,0.00041048962300030065,-0.000700342741153132
